lo,la,examin_dt,specs_kr_nm,bhgdm,vtdgr_cd
130.863703,37.497778,"2013-06-26",너도밤나무,26.7,AS
130.863703,37.497778,"2013-06-26",너도밤나무,20.0,AS
130.863703,37.497778,"2013-06-26",너도밤나무,11.9,AS
130.863703,37.497778,"2013-06-26",너도밤나무,4.5,AS
130.863703,37.497778,"2013-06-26",너도밤나무,3.4,AS
130.863703,37.497778,"2013-06-26",너도밤나무,2.8,AS
130.863703,37.497778,"2013-06-26",너도밤나무,3.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,23.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,38.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,31.6,AS
130.863703,37.497778,"2013-06-27",너도밤나무,21.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,2.9,AB
130.863703,37.497778,"2013-06-27",너도밤나무,4.8,AD
130.863703,37.497778,"2013-06-27",두메오리나무,16.1,AS
130.863703,37.497778,"2013-06-27",섬단풍나무,15.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,38.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,9.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,8.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,11.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,2.8,AS
130.863703,37.497778,"2013-06-27",마가목,14.6,AS
130.863703,37.497778,"2013-06-27",섬피나무,42.7,AS
130.863703,37.497778,"2013-06-27",섬피나무,3.8,AS
130.863703,37.497778,"2013-06-27",마가목,22.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,11.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,38.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,39.6,AS
130.863703,37.497778,"2013-06-27",너도밤나무,31.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,25.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,36.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,9.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.5,AS
130.863703,37.497778,"2013-06-27",섬단풍나무,8.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,30.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,35.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,28.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,35.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,10.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,9.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,19.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.1,AS
130.863703,37.497778,"2013-06-27",섬단풍나무,3.9,AS
130.863703,37.497778,"2013-06-27",솔송나무,4.4,AL
130.863703,37.497778,"2013-06-27",너도밤나무,33.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,29.6,AS
130.863703,37.497778,"2013-06-27",너도밤나무,9.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,9.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,27.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,20.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,30.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,24.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,2.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,2.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,2.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,25.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,24.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,32.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,18.6,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.0,AB
130.863703,37.497778,"2013-06-27",너도밤나무,17.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.3,AS
130.863703,37.497778,"2013-06-27",솔송나무,6.9,AD
130.863703,37.497778,"2013-06-27",음나무,34.5,AS
130.863703,37.497778,"2013-06-27",솔송나무,5.7,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,20.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,23.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,24.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,21.8,AS
130.863703,37.497778,"2013-06-27",솔송나무,30.8,AS
130.863703,37.497778,"2013-06-27",쪽동백나무,11.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,18.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,18.6,AS
130.863703,37.497778,"2013-06-27",너도밤나무,15.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.7,AS
130.863703,37.497778,"2013-06-27",솔송나무,29.9,AS
130.863703,37.497778,"2013-06-27",마가목,4.6,AS
130.863703,37.497778,"2013-06-27",마가목,2.8,AS
130.863703,37.497778,"2013-06-27",솔송나무,24.6,AS
130.863703,37.497778,"2013-06-27",마가목,3.4,AS
130.863703,37.497778,"2013-06-27",섬단풍나무,8.8,AS
130.863703,37.497778,"2013-06-27",두메오리나무,21.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,36.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.0,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,24.2,AS
130.863703,37.497778,"2013-06-27",너도밤나무,7.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,6.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,5.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.1,AS
130.863703,37.497778,"2013-06-27",너도밤나무,19.8,AS
130.863703,37.497778,"2013-06-27",너도밤나무,4.5,AS
130.863703,37.497778,"2013-06-27",너도밤나무,27.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,41.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,25.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,13.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,10.9,AS
130.863703,37.497778,"2013-06-27",마가목,27.3,AS
130.863703,37.497778,"2013-06-27",고로쇠나무,33.3,AS
130.863703,37.497778,"2013-06-27",너도밤나무,25.4,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.9,AS
130.863703,37.497778,"2013-06-27",너도밤나무,3.5,AS
